generation	eq_score	techniques	status	description
3634	5.325	ownership_language	discard	crossover
3635	5.325	ownership_language	discard	remove_the_feel_felt_found
3636	5.112	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
3637	5.450	the_feel_felt_found+ownership_language	discard	crossover
3638	5.238	ownership_language	discard	remove_the_feel_felt_found
3639	5.013	ownership_language	discard	remove_the_feel_felt_found
3640	5.425	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
3641	5.300	the_feel_felt_found+ownership_language	discard	tone_change
3642	5.138	the_feel_felt_found+ownership_language	discard	temp_0.75
3643	5.525	the_feel_felt_found+ownership_language	discard	tone_change
3644	5.450	the_feel_felt_found+ownership_language	discard	tone_change
3645	5.225	the_feel_felt_found+ownership_language	discard	temp_0.75
3646	5.013	the_feel_felt_found+ownership_language	discard	crossover
3647	5.237	ownership_language	discard	crossover
3648	4.912	the_feel_felt_found	discard	remove_ownership_language
3649	4.800	ownership_language	discard	remove_the_feel_felt_found
3650	5.550	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
3651	5.450	the_feel_felt_found+ownership_language	discard	tone_change
3652	4.825	ownership_language+energy_matching	discard	swap_the_feel_felt_found_for_energy_matching
3653	5.550	the_feel_felt_found	discard	remove_ownership_language
3654	5.425	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
3655	5.225	the_feel_felt_found+ownership_language	discard	temp_0.65
3656	5.112	the_feel_felt_found+ownership_language	discard	tone_change
3657	5.137	none	discard	crossover
3658	5.350	the_feel_felt_found+ownership_language	discard	tone_change
3659	5.113	the_feel_felt_found+ownership_language	discard	tone_change
3660	5.138	the_feel_felt_found+ownership_language	discard	temp_0.90
3661	4.975	the_feel_felt_found	discard	remove_ownership_language
3662	5.850	the_feel_felt_found+ownership_language	discard	tone_change
3663	5.138	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
3664	5.450	the_feel_felt_found+ownership_language	discard	temp_0.75
3665	5.138	the_feel_felt_found+ownership_language	discard	tone_change
3666	5.037	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
3667	5.650	the_feel_felt_found	discard	crossover
3668	4.913	ownership_language	discard	crossover
3669	5.113	the_feel_felt_found+ownership_language	discard	tone_change
3670	4.925	the_feel_felt_found+ownership_language	discard	tone_change
3671	5.325	ownership_language	discard	crossover
3672	4.575	the_feel_felt_found+ownership_language	discard	crossover
3673	5.237	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3674	5.425	the_feel_felt_found+concrete_next_steps	discard	swap_ownership_language_for_concrete_next_steps
3675	5.425	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
3676	5.112	the_feel_felt_found+casual_professionalism	discard	swap_ownership_language_for_casual_professionalism
3677	5.450	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
3678	5.325	the_feel_felt_found+ownership_language	discard	temp_0.85
3679	5.450	the_feel_felt_found+ownership_language	discard	crossover
3680	5.138	the_feel_felt_found+ownership_language	discard	crossover
3681	4.912	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3682	5.550	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
3683	5.237	the_feel_felt_found+ownership_language	discard	crossover
3684	4.513	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3685	5.013	the_feel_felt_found+ownership_language	discard	crossover
3686	5.650	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
3687	5.013	the_feel_felt_found+ownership_language	discard	tone_change
3688	5.112	ownership_language+never_say_calm_down	discard	swap_the_feel_felt_found_for_never_say_calm_down
3689	5.013	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
3690	5.550	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
3691	4.888	the_feel_felt_found	discard	crossover
3692	4.613	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3693	5.138	the_feel_felt_found+ownership_language	discard	temp_0.70
3694	5.425	the_feel_felt_found+ownership_language	discard	tone_change
3695	5.200	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
3696	4.912	the_feel_felt_found	discard	crossover
3697	5.112	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
3698	5.450	the_feel_felt_found+ownership_language	discard	crossover
3699	5.350	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
3700	5.450	the_feel_felt_found+ownership_language	discard	tone_change
3701	5.425	ownership_language+proactive_extras	discard	swap_the_feel_felt_found_for_proactive_extras
3702	5.338	ownership_language	discard	crossover
3703	5.250	ownership_language	discard	crossover
3704	4.925	the_feel_felt_found+ownership_language	discard	temp_0.85
3705	5.450	ownership_language+validation_before_solution	discard	swap_the_feel_felt_found_for_validation_before_solution
3706	5.013	the_feel_felt_found+ownership_language	discard	tone_change
3707	5.450	the_feel_felt_found+ownership_language	discard	tone_change
3708	4.913	the_feel_felt_found+ownership_language	discard	crossover
3709	5.450	ownership_language	discard	crossover
3710	5.525	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
3711	5.425	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
3712	5.200	the_feel_felt_found+ownership_language	discard	temp_0.85
3713	5.525	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
3714	4.888	the_feel_felt_found+ownership_language	discard	temp_0.95
3715	5.550	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3716	5.200	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
3717	5.237	the_feel_felt_found+strategic_agreement	discard	swap_ownership_language_for_strategic_agreement
3718	5.013	the_feel_felt_found+ownership_language	discard	crossover
3719	5.138	the_feel_felt_found+ownership_language	discard	crossover
3720	4.825	ownership_language	discard	remove_the_feel_felt_found
3721	5.038	the_feel_felt_found+ownership_language	discard	tone_change
3722	5.325	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
3723	5.338	the_feel_felt_found+ownership_language	discard	tone_change
3724	4.925	the_feel_felt_found+ownership_language	discard	tone_change
3725	4.975	ownership_language+validation_before_solution	discard	swap_the_feel_felt_found_for_validation_before_solution
3726	5.650	the_feel_felt_found+ownership_language	discard	tone_change
3727	5.250	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
3728	5.238	ownership_language	discard	remove_the_feel_felt_found
3729	5.138	ownership_language+energy_matching	discard	swap_the_feel_felt_found_for_energy_matching
3730	5.112	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
3731	4.925	the_feel_felt_found+ownership_language	discard	temp_0.95
3732	5.550	ownership_language+casual_professionalism	discard	swap_the_feel_felt_found_for_casual_professionalism
3733	4.888	the_feel_felt_found+ownership_language	discard	tone_change
3734	5.325	the_feel_felt_found+never_say_calm_down	discard	swap_ownership_language_for_never_say_calm_down
3735	5.013	the_feel_felt_found+ownership_language	discard	tone_change
3736	5.138	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
3737	5.400	ownership_language	discard	crossover
3738	5.112	the_feel_felt_found+ownership_language	discard	tone_change
3739	5.112	the_feel_felt_found+ownership_language	discard	temp_0.70
3740	5.550	the_feel_felt_found+ownership_language+never_say_calm_down	discard	add_never_say_calm_down
3741	5.138	the_feel_felt_found+ownership_language+genuine_admission	discard	add_genuine_admission
3742	5.237	the_feel_felt_found+ownership_language	discard	crossover
3743	4.900	the_feel_felt_found+ownership_language	discard	crossover
3744	5.200	the_feel_felt_found+ownership_language	discard	temp_0.85
3745	5.237	the_feel_felt_found+ownership_language+personal_touch	discard	add_personal_touch
3746	5.325	the_feel_felt_found+ownership_language	discard	crossover
3747	5.237	the_feel_felt_found+ownership_language	discard	crossover
3748	4.925	the_feel_felt_found+ownership_language	discard	tone_change
3749	5.025	the_feel_felt_found+ownership_language	discard	crossover
3750	5.650	the_feel_felt_found+ownership_language	discard	temp_0.85
3751	5.237	the_feel_felt_found+ownership_language	discard	temp_0.65
3752	5.138	the_feel_felt_found	discard	remove_ownership_language
3753	5.350	the_feel_felt_found+ownership_language	discard	crossover
3754	5.138	the_feel_felt_found+ownership_language	discard	crossover
3755	5.138	the_feel_felt_found+ownership_language	discard	tone_change
3756	4.700	the_feel_felt_found+ownership_language	discard	temp_0.70
3757	5.350	the_feel_felt_found+ownership_language	discard	crossover
3758	5.425	the_feel_felt_found+ownership_language	discard	crossover
3759	4.825	the_feel_felt_found+ownership_language	discard	temp_0.90
3760	5.450	the_feel_felt_found+ownership_language+warmth_injection	discard	add_warmth_injection
3761	5.550	the_feel_felt_found+ownership_language	discard	temp_0.85
3762	5.450	the_feel_felt_found+ownership_language+proactive_extras	discard	add_proactive_extras
3763	5.325	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
3764	5.225	ownership_language	discard	remove_the_feel_felt_found
3765	5.338	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
3766	5.550	the_feel_felt_found+emotional_labeling	discard	swap_ownership_language_for_emotional_labeling
3767	5.450	the_feel_felt_found+ownership_language	discard	temp_0.90
3768	5.138	the_feel_felt_found+ownership_language	discard	tone_change
3769	5.450	ownership_language+mirroring	discard	swap_the_feel_felt_found_for_mirroring
3770	5.350	the_feel_felt_found+validation_before_solution	discard	swap_ownership_language_for_validation_before_solution
3771	5.213	ownership_language	discard	remove_the_feel_felt_found
3772	5.650	the_feel_felt_found+ownership_language	discard	tone_change
3773	5.325	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
3774	4.888	the_feel_felt_found	discard	crossover
3775	5.550	the_feel_felt_found+ownership_language	discard	tone_change
3776	4.925	the_feel_felt_found	discard	remove_ownership_language
3777	5.213	the_feel_felt_found+ownership_language	discard	crossover
3778	5.200	ownership_language	discard	remove_the_feel_felt_found
3779	5.450	the_feel_felt_found+ownership_language+concrete_next_steps	discard	add_concrete_next_steps
3780	5.338	the_feel_felt_found	discard	remove_ownership_language
3781	5.337	the_feel_felt_found+ownership_language	discard	tone_change
3782	5.450	the_feel_felt_found+ownership_language	discard	tone_change
3783	4.900	the_feel_felt_found	discard	crossover
3784	5.650	the_feel_felt_found+ownership_language	discard	temp_0.85
3785	5.112	the_feel_felt_found+ownership_language	discard	temp_0.90
3786	4.700	the_feel_felt_found+ownership_language	discard	crossover
3787	5.013	the_feel_felt_found+ownership_language+strategic_agreement	discard	add_strategic_agreement
3788	4.925	the_feel_felt_found+ownership_language	discard	tone_change
3789	4.513	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
3790	4.488	ownership_language+emotional_labeling	discard	swap_the_feel_felt_found_for_emotional_labeling
3791	5.013	the_feel_felt_found+ownership_language	discard	tone_change
3792	5.013	the_feel_felt_found+warmth_injection	discard	swap_ownership_language_for_warmth_injection
3793	5.037	the_feel_felt_found+strategic_agreement	discard	swap_ownership_language_for_strategic_agreement
3794	5.237	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
3795	5.112	the_feel_felt_found+ownership_language	discard	crossover
3796	5.200	the_feel_felt_found+ownership_language+emotional_labeling	discard	add_emotional_labeling
3797	5.550	the_feel_felt_found+ownership_language+casual_professionalism	discard	add_casual_professionalism
3798	5.425	the_feel_felt_found+ownership_language	discard	tone_change
3799	5.237	the_feel_felt_found+energy_matching	discard	swap_ownership_language_for_energy_matching
3800	5.112	the_feel_felt_found+ownership_language	discard	temp_0.75
3801	5.237	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
3802	5.350	the_feel_felt_found+ownership_language+validation_before_solution	discard	add_validation_before_solution
3803	5.325	the_feel_felt_found	discard	remove_ownership_language
3804	5.325	the_feel_felt_found+ownership_language+energy_matching	discard	add_energy_matching
3805	4.888	ownership_language	discard	crossover
